id_film,id_section,id_section2,id_section3,title,title_es,title_en,title_orig,id_country1,id_country2,id_country3,id_country4,year_,plot,synopsis_es,synopsis_en,tagline,duration,color,id_filmcolor,id_filmformat,director,id_director1,id_director2,id_director3,id_director4,id_director5,id_director6,id_director7,id_director8,id_director9,id_director10,id_director11,id_director12,id_director13,id_director14,id_genres_list,cast_,prodteam,published,contact_title,contact_person,contact_address1,contact_address2,contact_zipcode,contact_city,contact_state,contact_id_country,contact_email1,contact_email2,contact_website,contact_phone1,contact_phone2,contact_fax,contact_info,id_youtube,url_ticket,filepic1,filepic2,filepic3,filepic4,filepic5,filepic_logo,created_ts,updated_ts,id_event1,id_event2,id_event3,id_event4,duration_sec,tags,id_country5,id_country6,id_country7,id_country8
388,19,NULL,NULL,Ayer Buenos Aires hoy ,,,,13,0,0,0,1967,NULL,,,NULL,6,NULL,2,1,NULL,350,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,,,,NULL,NULL,NULL,NULL,NULL,NULL,14/03/2013 17:10,27/03/2013 22:55,0,0,0,0,,NULL,0,0,0,0
92,75,NULL,NULL,Jerry Lewis (partie 1),Jerry Lewis (parte 1),Jerry Lewis (Part 1),,82,0,0,0,1968,NULL,"En 1967, Jerry Lewis dio una conferencia inolvidablemente alocada para los estudiantes de la Academia Real de Arte Dramático de Londres. Alrededor de la misma fecha, Robert Benayoun conoció al actor y director mientras este filmaba No suban el puente, bajen el río, de Jerry Paris, en los Estudios Shepperton. Entre días de rodaje, y “frecuentes de golf, béisbol y diversas orgías fotográficas”, el “terror de las chicas” responde una serie de preguntas sobre su modo de trabajo.","In 1967, Jerry Lewis gave an unforgettably zany conference to students at London’s Royal Academy of Dramatic Art. Around the same time, Robert Benayoun met the actor and director as he was shooting at Shepperton Studios Don’t Raise the Bridge, Lower the River by Jerry Paris. Between shoots, and “frequent rounds of golf, baseball games and a variety of photographic orgies”, the “Ladies Man” answers a series of questions about how he works.",NULL,115,NULL,1,4,NULL,66,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,1,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,,,https://www.tuentrada.com/bafici/Online/default.asp?doWork::WScontent::search=1&BOset::WScontent::SearchCriteria::search_criteria=.bafici20130198,jerry_lewis_partie_1__1.jpg,NULL,NULL,NULL,NULL,NULL,12/03/2013 18:58,27/03/2013 15:31,0,0,0,0,,NULL,0,0,0,0
381,19,NULL,NULL,Tell Me Lies,Mentime ,,,180,0,0,0,1968,NULL,"“La película equivocada en el momento adecuado”: así la desestimó el crítico Stanley Kauffmann en 1968. Y, efectivamente, Tell Me Lies tuvo una recepción hostil y fue en gran medida olvidada, para terminar resurgiendo triunfante el año pasado con una magnífica restauración. No sólo como una gran obra del famoso director de teatro y cine Peter Brook, sino también como una de las mejores películas de la época. “Las imágenes de un Vietnam incendiado de napalm shockearon de igual manera a nuestro pequeño grupo de la Royal Shakespeare Company”, dijo Brook, a partir de lo cual él y su invalorable equipo adaptaron el material de la obra que estaban produciendo en ese momento, US (calificada como “bestial, antinorteamericana y comunista” por los censores), y el resultado fue la expresión más cabal de las ideas brechtianas de Brook con respecto al cine. El auto-análisis y las recreaciones de un desaforado grupo de actores colisionan con noticieros, manifestaciones, interludios musicales, y sketches antibélicos, dando como resultado un complejo mosaico social, dolorosa y sorprendentemente consciente de su cercanía con las batallas de la realidad: el subtítulo de la película, A Film About London, tiene una razón de ser. Christoph Huber
","“The wrong film at the right time”, critic Stanley Kauffmann dismissed it back in 1968, and indeed Tell Me Lies met hostile reactions and was mostly forgotten – to reemerge triumphantly in a wonderful restoration last year: Not just as a major work of famed theatre and film director Peter Brook, but as one of the era’s finest films. “The images of a napalm-burnt Vietnam shocked our small group from the Royal Shakespeare Company in exactly the same way”, Brook said: So working with his sterling troupe, they adapted material from their current production-in-progress US (deemed “bestial, anti-American and Communist” by the censors), resulting in the fullest expression of Brooks’ Brechtian ideas about cinema. Self-analysis and reenactments by an outraged set of actors clash with newsreels, demonstrations, musical interludes and anti-war skits, resulting in a complex social mosaic, unusually and painfully aware of its remove from the actual battlefields: There’s a reason for its subtitle, A Film About London. CH
",NULL,108,NULL,3,2,NULL,242,0,0,0,0,0,0,0,0,0,0,0,0,0,,"Mark Jones, Pauline Munro, Robert L. Lloyd, Glenda Jackson, Ian Hogg","G: Peter Brook, Michael Kustow, Dennis Cannan 
F: Ian Wilson 
E: Ralph Sheldon
S: Robert Allen 
M: Richard Peaslee
P: Peter Brook, Peter Sykes
CP: Brook Productions 
",1,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,,,https://www.tuentrada.com/bafici/Online/default.asp?doWork::WScontent::search=1&BOset::WScontent::SearchCriteria::search_criteria=.bafici20130404,tell_me_lies_1.jpg,NULL,NULL,NULL,NULL,51439570948b6_logo.jpg,14/03/2013 16:45,27/03/2013 16:36,0,0,0,0,,NULL,0,0,0,0
80,76,NULL,NULL,A Study of Relationships Between Inner and Outer Space,,,,180,0,0,0,1969,NULL,,,NULL,20,NULL,2,11,NULL,32,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,1,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,,,https://www.tuentrada.com/bafici/Online/default.asp?doWork::WScontent::search=1&BOset::WScontent::SearchCriteria::search_criteria=.bafici20130017,51505a1e888ed_1.jpg,NULL,NULL,NULL,NULL,NULL,12/03/2013 18:34,03/04/2013 21:25,0,0,0,0,,NULL,0,0,0,0
94,75,NULL,NULL,John Cassavetes,,,,82,0,0,0,1969,NULL,"Aun cuando originalmente el equipo de Cinéastes estaba más interesado en filmar a los titanes de Hollywood, también se interesó por el nuevo cine norteamericano. El episodio de Cassavetes fue filmado en dos partes a lo largo de tres años. La primera, rodada en 1965, encuentra al director durante el montaje de Rostros, mientras recuerda sus experiencias desgraciadas al intentar trabajar en Hollywood. La segunda parte, filmada en París en 1968, revela a un Cassavetes más decidido, luego de que el éxito de Rostros le señalase el camino a seguir.","While at first the Cinéastes team was more interested in capturing on film the titans of Hollywood, attention was also given to the New American Cinema. The Cassavetes episode was shot in two parts, over three years. The first part, shot in 1965, catches Cassavetes as he is editing Faces, and he recounts his unhappy experiences trying to work in Hollywood. The second part, filmed in Paris in 1968, reveals a more focused Cassavetes, as the success of Faces has shown him the direction in which he wants to continue.",NULL,50,NULL,1,4,NULL,66,67,0,0,0,0,0,0,0,0,0,0,0,0,,"John Cassavetes, Jerry Howard, Gena Rowlands, George Sims",,1,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,,,https://www.tuentrada.com/bafici/Online/default.asp?doWork::WScontent::search=1&BOset::WScontent::SearchCriteria::search_criteria=.bafici20130200,john_cassavetes_1.jpg,NULL,NULL,NULL,NULL,NULL,12/03/2013 19:02,28/03/2013 19:27,0,0,0,0,,NULL,0,0,0,0
97,75,NULL,NULL,Conversation avec George Cukor,Conversación con George Cukor,A Conversation with George Cukor,,82,0,0,0,1969,NULL,"Luego del éxito de los primeros episodios de la serie, Labarthe y compañía viajaron a Estados Unidos, donde realizaron films con algunos de los gigantes de Hollywood sobrevivientes. Junto a su piscina, George Cukor reflexiona sobre La dama de las camelias y luego sobre Pecadora equivocada. El director habla sobre sus influencias, su abordaje de la dirección de sus actrices (Greta Garbo, Katharine Hepburn y Judy Garland) y su arte cómico.","After the success of the initial episodes of the series, Labarthe and company went to America where they made films with some of the surviving giants of Hollywood cinema. Besides his swimming pool, George Cukor focuses on Camille and then The Philadelphia Story. The filmmaker talks about his influences, his approach to directing his actresses (Greta Garbo, Katharine Hepburn and Judy Garland), and his art of comedy.",NULL,42,NULL,2,4,NULL,66,67,0,0,0,0,0,0,0,0,0,0,0,0,,"George Cukor, André S. Labarthe",,1,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,,,https://www.tuentrada.com/bafici/Online/default.asp?doWork::WScontent::search=1&BOset::WScontent::SearchCriteria::search_criteria=.bafici20130069,conversation_avec_george_cukor_1.jpg,NULL,NULL,NULL,NULL,NULL,12/03/2013 19:05,27/03/2013 19:10,0,0,0,0,,NULL,0,0,0,0
316,118,NULL,NULL,O anjo nasceu  ,El ángel nació,The Angel Was Born,,33,0,0,0,1969,NULL,"O anjo nasceu fue la película que catapultó a Júlio Bressane como uno de los autores más creativos del cine brasileño. Filmada en 1969, al mismo tiempo que Matou a família e foi ao cinema, la película –como si fuera un extracto seminal– resume de manera metódica e iconoclasta la transgresión de los valores dominantes. La narración episódica sigue el desesperado camino de dos matones (uno blanco, uno negro, en una película en blanco y negro) y sus crímenes gratuitos. 

Carlos Adriano","O anjo nasceu was the film that propelled Júlio Bressane forward as one of the most inventive “auteurs” of Brazilian cinema. Made in 1969, at the same time as Matou a família e foi ao cinema, the film –as if it was some seminal extract– methodically and iconoclastically summarises a transgression of dominant conventions. The episodic narrative follows the desperate path of two hoodlums (one is black, the other white, in a “black-and-white” film) and their gratuitous crimes. 

CA",NULL,72,NULL,2,11,NULL,324,0,0,0,0,0,0,0,0,0,0,0,0,0,,"Hugo Carvana, Milton Gonçalves, Norma Bengell, Maria Gladys, Carlos Guimas","G, P: Júlio Bressane
F: Thiago Veloso
E: Mair Tavares
DA: Guará Rodrigues
S: Walter Goulart
M: Guilherme Vaz
P: Júlio Bressane
CP: Júlio Bressane Produções Cinematográficas
",1,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,,,https://www.tuentrada.com/bafici/Online/default.asp?doWork::WScontent::search=1&BOset::WScontent::SearchCriteria::search_criteria=.bafici20130317,NULL,NULL,NULL,NULL,NULL,NULL,13/03/2013 19:16,27/03/2013 16:00,0,0,0,0,,NULL,0,0,0,0
318,118,NULL,NULL,Matou a família e foi ao cinema,Mató a la familia y se fue al cine,Killed the Family and Went to the Movies,,33,0,0,0,1969,NULL,"El título de la película fue inspirado por los titulares de la prensa sensacionalista y, desde el comienzo mismo, se vuelve literal: un joven de clase media baja mata a sus padres y se va al cine… a ver Lost in Love. De ahí en más, se impone el cine-dentro-del-cine. Ficción y realidad se fusionan y ya no queda claro en qué nivel de “realidad” –o de mundo imaginario– estamos viviendo. La película se libera de los parámetros comunes de representación y las historias sobrepasan sus límites, que generalmente circunscriben la acción. 

Carlos Adriano","The title of the film was inspired by the headlines of the yellow press. Right from the start the title is literal: a young, lower middle class man kills his father and mother and goes to the movies... to see Lost in Love. From then on the film-within-a-film takes over. Fiction and fact blend into each other and it is no longer clear on what level of “reality” –or of the imaginary– we are existing. The film gets rid of the usual parameters of representation and the stories overflow their boundaries, that usually circumscribe action. 

CA",NULL,80,NULL,2,11,NULL,324,0,0,0,0,0,0,0,0,0,0,0,0,0,,"Márcia Rodrigues, Renata Sorrah, Antero de Oliveira, Vanda Lacerda, Paulo Padilha","G, P: Júlio Bressane     
F: Thiago Veloso
E: Geraldo Veloso
DA: Guará Rodrigues
S: Walter Goulart
CP: Júlio Bressane Produções Cinematográficas",1,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,,20jB9K4r6xk,https://www.tuentrada.com/bafici/Online/default.asp?doWork::WScontent::search=1&BOset::WScontent::SearchCriteria::search_criteria=.bafici20130278,NULL,NULL,NULL,NULL,NULL,NULL,13/03/2013 19:19,27/03/2013 15:49,0,0,0,0,,NULL,0,0,0,0
81,76,NULL,NULL,Berlin Horse,,,,180,0,0,0,1970,NULL,,,NULL,8,NULL,1,11,NULL,34,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,1,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,,,https://www.tuentrada.com/bafici/Online/default.asp?doWork::WScontent::search=1&BOset::WScontent::SearchCriteria::search_criteria=.bafici20130017,berlin_horse_1.jpg,NULL,NULL,NULL,NULL,NULL,12/03/2013 18:36,03/04/2013 21:26,0,0,0,0,,NULL,0,0,0,0
82,76,NULL,NULL,The End,,,,180,0,0,0,1970,NULL,,,NULL,18,NULL,2,11,NULL,36,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,1,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,,,https://www.tuentrada.com/bafici/Online/default.asp?doWork::WScontent::search=1&BOset::WScontent::SearchCriteria::search_criteria=.bafici20130017,the_end_1.jpg,NULL,NULL,NULL,NULL,NULL,12/03/2013 18:37,03/04/2013 21:26,0,0,0,0,,NULL,0,0,0,0
323,118,NULL,NULL,A família do barulho,La familia del barullo,The Family of the Trouble,,33,0,0,0,1970,NULL,"Filmada en cuatro días, A família do barulho fue el resultado del impacto que me causó ver A mulher de todos de Sganzerla. Son dos formas muy distintas, pero cuando vi esa película me pareció percibir las posibilidades, las perspectivas que yo también estaba buscando. El tema de la hipocresía familiar, el deseo oculto, todas las aberraciones bíblicas vinieron después, intuitivamente. En A família do barulho reconocí una formalidad modernista brasileña: la mezcla de elementos, los íconos de este humor que están presentes en el espíritu de Oswald de Andrade. 

Júlio Bressane","Filmed in four days, A família do barulho was a result of the impact I had with A mulher de todos by Sganzerla. These are two very different forms, but when I watched that film I seemed to perceive the possibilities, the perspectives I, too, was searching for. The theme of family hypocrisy, hidden desire, all the Biblical aberrations, they all came later, intuitively. In A família do barulho I acknowledged a certain Brazilian modernist formality: the mixing of the elements, the icons of this humor which are present in the spirit of Oswald de Andrade. 

JB",NULL,75,NULL,2,11,NULL,324,0,0,0,0,0,0,0,0,0,0,0,0,0,,"Grande Otelo, Guará Rodrigues, Helena Ignez, Kleber Santos, Maria Gladys","G: Júlio Bressane     
F: Lauro Escorel Filho, Renato Laclete
E: Mair Tavares
DA: Guará Rodrigues
S: Onélio Motta, Aloisio Viana
M: Guilherme Vaz
P: Júlio Bressane, Rogério Sganzerla
CP: Belair Filmes",1,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,,,https://www.tuentrada.com/bafici/Online/default.asp?doWork::WScontent::search=1&BOset::WScontent::SearchCriteria::search_criteria=.bafici20130013,NULL,NULL,NULL,NULL,NULL,NULL,13/03/2013 19:26,27/03/2013 14:39,0,0,0,0,,NULL,0,0,0,0
